y_true,y_hat,ops
0.275,0.393,357511
0.078,0.396,357669
0.353,0.396,357685
0.196,0.394,357715
0.471,0.393,357910
0.333,0.394,358037
0.431,0.394,358053
0.196,0.394,358088
0.314,0.397,358096
0.275,0.394,358126
0.216,0.394,358169
0.373,0.394,358240
0.176,0.397,358282
0.373,0.394,358339
0.333,0.395,358436
0.412,0.393,358509
0.353,0.393,358711
0.078,0.398,358720
0.412,0.393,358754
0.176,0.394,359017
0.176,0.397,359033
0.51,0.393,359068
0.314,0.394,359122
0.216,0.398,359289
0.275,0.395,359394
0.471,0.393,359459
0.471,0.395,359556
0.275,0.396,359661
0.412,0.393,359726
0.196,0.393,359777
0.431,0.393,359866
0.373,0.395,360147
0.235,0.394,360244
0.294,0.394,360414
0.196,0.395,360449
0.353,0.396,360465
0.373,0.393,360481
0.412,0.395,360686
0.059,0.394,360767
0.353,0.393,360783
0.314,0.394,360813
0.451,0.393,360961
0.392,0.393,361011
0.314,0.393,361038
0.471,0.393,361461
0.255,0.395,361518
0.392,0.394,361569
0.294,0.396,361593
0.176,0.396,361615
0.51,0.394,361836
0.294,0.396,361852
0.235,0.397,361941
0.275,0.395,362140
0.333,0.393,362182
0.294,0.393,362352
0.392,0.393,362387
0.216,0.397,362573
0.176,0.397,362620
0.412,0.394,362735
0.275,0.393,362824
0.176,0.396,362832
0.392,0.394,363111
0.373,0.393,363171
0.333,0.397,363189
0.176,0.396,363286
0.392,0.393,363391
0.471,0.393,363413
0.059,0.393,363511
0.471,0.394,363685
0.235,0.394,363766
0.314,0.394,363774
0.392,0.393,363782
0.078,0.393,363855
0.235,0.398,363944
0.333,0.397,364070
0.275,0.394,364312
0.216,0.395,364584
0.412,0.393,364592
0.235,0.394,364860
0.471,0.393,364916
0.51,0.395,364941
0.196,0.394,365238
0.275,0.394,365297
0.294,0.393,365319
0.255,0.395,365530
0.314,0.395,365645
0.216,0.396,365777
0.373,0.397,365785
0.353,0.394,365939
0.275,0.396,366064
0.216,0.393,366145
0.49,0.393,366307
0.078,0.393,366340
0.255,0.394,366439
0.431,0.394,366510
0.451,0.393,366552
0.275,0.395,366561
0.333,0.395,366811
0.235,0.394,367087
0.176,0.393,367095
0.333,0.395,367397
0.255,0.393,367486
0.294,0.397,367613
0.275,0.394,367729
0.078,0.393,367877
0.392,0.396,367966
0.392,0.396,368148
0.431,0.393,368181
0.784,0.393,368202
0.255,0.396,368253
0.353,0.393,368555
0.333,0.397,368849
0.078,0.399,368920
0.51,0.393,369012
0.275,0.393,369187
0.373,0.394,369233
0.216,0.395,369292
0.294,0.395,369373
0.314,0.396,369411
0.333,0.394,369462
0.373,0.393,369616
0.216,0.395,369659
0.451,0.394,369934
0.176,0.396,370070
0.314,0.395,370088
0.412,0.394,370258
0.078,0.393,370321
0.333,0.395,370363
0.431,0.393,370568
0.353,0.393,370592
0.333,0.395,370681
0.333,0.395,370711
0.275,0.393,370975
0.137,0.396,371106
0.196,0.396,371254
0.176,0.397,371564
0.275,0.395,371629
0.196,0.396,371777
0.627,0.393,371891
0.314,0.395,372404
0.275,0.397,372561
0.294,0.394,372609
0.353,0.393,372960
0.275,0.394,373010
0.353,0.393,373109
0.294,0.394,373141
0.49,0.393,373788
0.078,0.393,374326
0.255,0.395,374440
0.412,0.393,375268
0.49,0.395,375918
0.49,0.393,376604
0.059,0.393,376663
0.118,0.394,378038
0.078,0.398,378216
0.49,0.393,378348
0.333,0.395,378682
0.392,0.396,378941
0.412,0.395,379280
0.451,0.393,379557
0.216,0.396,379697
0.373,0.393,379778
0.412,0.393,379956
0.294,0.394,380041
0.137,0.396,380555
0.294,0.393,380563
0.078,0.393,380661
0.333,0.393,381144
0.353,0.395,381161
0.49,0.393,382281
0.412,0.394,382337
0.078,0.393,382540
0.373,0.398,382639
0.412,0.395,382655
0.373,0.396,382833
0.353,0.395,382868
0.294,0.394,382876
0.333,0.397,383520
0.333,0.395,383929
0.294,0.394,384003
0.471,0.393,384054
0.333,0.394,384356
0.059,0.395,384577
0.353,0.394,384585
0.706,0.399,384704
0.412,0.396,384739
0.431,0.395,384844
0.255,0.394,385255
0.353,0.395,385620
0.333,0.396,385697
0.294,0.395,385751
0.451,0.394,386219
0.314,0.395,386588
0.353,0.353,386596
0.333,0.395,386898
0.333,0.396,386901
0.392,0.393,387185
0.255,0.393,387495
0.451,0.394,388092
0.275,0.394,388122
0.529,0.393,388742
0.431,0.393,389358
0.353,0.393,389421
0.294,0.394,389854
0.353,0.395,390178
0.569,0.393,390259
0.078,0.395,390372
0.216,0.394,391727
0.314,0.395,392391
0.059,0.395,392804
0.235,0.395,393321
0.412,0.393,393533
0.255,0.395,394009
0.373,0.397,394271
0.275,0.395,394734
0.373,0.395,395480
0.412,0.393,397245
0.569,0.393,400106
0.412,0.393,400190
0.275,0.395,400289
0.392,0.395,400319
0.373,0.346,400327
0.353,0.395,400360
0.373,0.393,400386
0.353,0.393,400556
0.392,0.393,400572
0.569,0.394,400629
0.569,0.393,400742
0.392,0.394,400785
0.314,0.394,400882
0.333,0.396,401072
0.471,0.393,401081
0.373,0.398,401137
0.431,0.393,401153
0.059,0.393,401196
0.353,0.393,401277
0.333,0.393,401455
0.353,0.396,401463
0.255,0.393,401480
0.549,0.393,401587
0.392,0.393,401595
0.216,0.396,401609
0.078,0.393,401757
0.431,0.393,401781
0.333,0.394,401846
0.471,0.393,401871
0.745,0.393,401897
0.431,0.393,401919
0.373,0.395,402001
0.275,0.396,402010
0.471,0.394,402095
0.373,0.395,402109
0.333,0.393,402125
0.392,0.394,402141
0.392,0.388,402150
0.059,0.393,402206
0.392,0.393,402214
0.275,0.393,402354
0.588,0.399,402362
0.569,0.393,402419
0.333,0.393,402478
0.333,0.395,402516
0.412,0.393,402583
0.333,0.394,402753
0.392,0.393,402770
0.255,0.394,402796
0.294,0.393,402834
0.353,0.394,402851
0.647,0.394,402893
0.235,0.396,402923
0.725,0.399,402966
0.392,0.398,402991
0.392,0.393,403130
0.353,0.393,403237
0.431,0.393,403245
0.431,0.395,403300
0.412,0.393,403334
0.412,0.396,403458
0.353,0.396,403512
0.353,0.393,403580
0.137,0.395,403636
0.765,0.398,403784
0.412,0.393,403814
0.059,0.393,403849
0.471,0.393,403865
0.275,0.394,403873
0.255,0.397,403911
0.275,0.394,403920
0.51,0.395,403962
0.373,0.393,403997
0.157,0.393,404039
0.451,0.393,404047
0.314,0.395,404128
0.373,0.393,404225
0.588,0.395,404241
0.412,0.397,404306
0.608,0.393,404331
0.235,0.393,404365
0.588,0.393,404527
0.725,0.399,404543
0.451,0.394,404594
0.098,0.393,404748
0.471,0.393,404772
0.412,0.394,404888
0.471,0.394,404918
0.373,0.393,404942
0.569,0.393,404951
0.392,0.394,404993
0.471,0.393,405051
0.412,0.393,405060
0.471,0.393,405141
0.255,0.393,405248
0.471,0.393,405582
0.255,0.395,405604
0.49,0.394,405671
0.412,0.395,405795
0.098,0.394,405931
0.353,0.393,405973
0.392,0.393,406104
0.333,0.393,406121
0.471,0.393,406201
0.333,0.393,406210
0.431,0.393,406295
0.412,0.394,406406
0.549,0.393,406414
0.333,0.393,406457
0.314,0.393,406481
0.314,0.393,406554
0.294,0.393,406589
0.451,0.393,406635
0.333,0.393,406643
0.451,0.393,406708
0.471,0.393,406805
0.431,0.393,406813
0.51,0.393,406830
0.431,0.395,406881
0.51,0.393,406937
0.392,0.393,406945
0.784,0.399,407003
0.314,0.394,407011
0.373,0.394,407062
0.412,0.393,407071
0.49,0.393,407097
0.314,0.394,407224
0.314,0.393,407241
0.412,0.397,407291
0.333,0.394,407330
0.314,0.395,407381
0.686,0.393,407402
0.549,0.393,407437
0.647,0.393,407496
0.431,0.393,407534
0.49,0.393,407569
0.412,0.393,407623
0.49,0.394,407631
0.255,0.395,407682
0.451,0.393,407704
0.333,0.398,407755
0.451,0.393,407780
0.353,0.395,407879
0.471,0.395,407887
0.333,0.393,407941
0.412,0.393,407968
0.431,0.395,408026
0.51,0.393,408034
0.451,0.393,408093
0.843,0.399,408221
0.431,0.393,408263
0.765,0.393,408271
0.471,0.395,408280
0.765,0.393,408298
0.275,0.394,408328
0.471,0.393,408484
0.353,0.396,408506
0.235,0.394,408514
0.529,0.393,408522
0.588,0.395,408531
0.412,0.394,408565
0.431,0.393,408603
0.51,0.394,408662
0.078,0.393,408751
0.471,0.394,408794
0.529,0.396,408824
0.314,0.393,408832
0.451,0.394,408867
0.373,0.393,408883
0.51,0.393,408905
0.412,0.393,409081
0.529,0.393,409189
0.235,0.396,409197
0.431,0.393,409219
0.392,0.393,409235
0.51,0.393,409243
0.431,0.393,409260
0.49,0.393,409286
0.275,0.394,409308
0.569,0.393,409405
0.49,0.393,409413
0.471,0.393,409464
0.647,0.393,409596
0.549,0.393,409634
0.353,0.394,409791
0.255,0.394,409839
0.451,0.396,409847
0.353,0.394,409995
0.412,0.393,410004
0.333,0.396,410047
0.392,0.393,410071
0.49,0.393,410110
0.431,0.394,410128
0.392,0.394,410136
0.51,0.396,410152
0.431,0.393,410179
0.078,0.393,410225
0.314,0.395,410292
0.353,0.395,410331
0.294,0.397,410365
0.392,0.393,410420
0.686,0.393,410471
0.745,0.393,410497
0.098,0.393,410543
0.392,0.393,410608
0.314,0.393,410616
0.51,0.394,410624
0.373,0.394,410632
0.451,0.393,410888
0.314,0.393,410926
0.627,0.393,410951
0.451,0.394,410985
0.216,0.393,411051
0.275,0.395,411086
0.373,0.393,411124
0.333,0.397,411159
0.294,0.394,411213
0.392,0.394,411230
0.412,0.393,411248
0.373,0.393,411256
0.314,0.393,411264
0.451,0.393,411281
0.431,0.395,411302
0.314,0.393,411353
0.294,0.394,411426
0.078,0.393,411434
0.255,0.393,411485
0.431,0.393,411558
0.353,0.394,411582
0.529,0.393,411655
0.471,0.393,411698
0.353,0.394,411701
0.471,0.393,411728
0.275,0.396,411744
0.412,0.393,411752
0.078,0.393,411809
0.451,0.393,411841
0.49,0.394,411868
0.353,0.393,411884
0.314,0.394,411892
0.314,0.394,411931
0.392,0.394,412015
0.431,0.393,412040
0.353,0.393,412058
0.549,0.394,412091
0.471,0.396,412163
0.235,0.395,412171
0.353,0.394,412228
0.412,0.394,412244
0.294,0.393,412252
0.412,0.393,412295
0.255,0.397,412350
0.333,0.394,412384
0.353,0.393,412414
0.235,0.397,412457
0.373,0.393,412465
0.392,0.393,412481
0.431,0.396,412511
0.216,0.395,412538
0.431,0.393,412601
0.353,0.393,412627
0.529,0.393,412635
0.549,0.393,412724
0.49,0.393,412759
0.725,0.399,412791
0.373,0.393,412821
0.235,0.393,412830
0.412,0.393,412872
0.353,0.394,412996
0.431,0.394,413011
0.255,0.395,413038
0.529,0.393,413046
0.157,0.399,413071
0.412,0.394,413089
0.49,0.394,413127
0.549,0.393,413160
0.51,0.393,413186
0.549,0.393,413194
0.608,0.4,413232
0.431,0.393,413241
0.471,0.393,413267
0.275,0.393,413275
0.549,0.393,413283
0.314,0.393,413291
0.294,0.394,413305
0.392,0.395,413313
0.451,0.396,413330
0.373,0.393,413348
0.373,0.393,413372
0.275,0.395,413399
0.451,0.393,413402
0.392,0.393,413429
0.529,0.393,413437
0.49,0.394,413488
0.431,0.393,413518
0.078,0.395,413534
0.392,0.393,413551
0.51,0.395,413593
0.235,0.395,413631
0.333,0.397,413666
0.333,0.393,413721
0.333,0.393,413747
0.412,0.393,413755
0.824,0.399,413763
0.373,0.393,413780
0.314,0.393,413798
0.314,0.393,413810
0.549,0.421,413844
0.49,0.393,413879
0.373,0.395,413933
0.49,0.393,413941
0.078,0.395,413968
0.314,0.399,413984
0.078,0.393,414026
0.392,0.393,414051
0.333,0.393,414077
0.333,0.395,414131
0.392,0.393,414182
0.549,0.393,414204
0.451,0.393,414212
0.235,0.395,414280
0.333,0.393,414298
0.373,0.393,414310
0.529,0.393,414336
0.275,0.362,414352
0.078,0.393,414361
0.431,0.393,414387
0.373,0.395,414425
0.706,0.393,414441
0.353,0.395,414450
0.471,0.393,414468
0.314,0.397,414476
0.373,0.393,414492
0.314,0.393,414557
0.51,0.392,414565
0.294,0.396,414573
0.353,0.393,414581
0.49,0.393,414638
0.412,0.393,414646
0.471,0.393,414654
0.353,0.393,414662
0.431,0.395,414671
0.412,0.393,414689
0.275,0.394,414697
0.333,0.393,414701
0.804,0.393,414719
0.392,0.396,414727
0.255,0.394,414735
0.294,0.397,414743
0.725,0.399,414760
0.098,0.393,414794
0.373,0.394,414808
0.157,0.399,414824
0.667,0.393,414841
0.275,0.394,414867
0.275,0.396,414891
0.588,0.393,414905
0.49,0.393,414913
0.196,0.393,414921
0.392,0.393,414930
0.569,0.393,414948
0.275,0.395,414956
0.333,0.393,414964
0.294,0.393,414981
0.294,0.393,415014
0.078,0.393,415049
0.588,0.393,415057
0.529,0.398,415065
0.667,0.393,415081
0.451,0.393,415090
0.373,0.393,415103
0.314,0.395,415111
0.765,0.393,415120
0.275,0.396,415138
0.392,0.394,415146
0.451,0.397,415162
0.098,0.393,415171
0.745,0.397,415197
0.294,0.393,415227
0.431,0.393,415243
0.569,0.393,415251
0.627,0.393,415260
0.471,0.398,415286
0.647,0.393,415294
0.608,0.393,415308
0.49,0.393,415332
0.078,0.393,415359
0.392,0.393,415383
0.216,0.393,415405
0.471,0.398,415413
0.667,0.393,415421
0.647,0.393,415448
0.078,0.393,415456
0.373,0.395,415464
0.569,0.393,415499
0.765,0.399,415502
0.608,0.395,415511
0.098,0.399,415537
0.608,0.395,415545
0.588,0.396,415553
0.647,0.394,415561
0.333,0.393,415570
0.627,0.393,415596
0.588,0.393,415618
0.431,0.393,415626
0.745,0.399,415642
0.725,0.41,415651
0.588,0.393,415669
0.314,0.395,415677
0.843,0.399,415685
0.765,0.399,415693
0.569,0.393,415707
0.353,0.396,415723
0.373,0.393,415731
0.059,0.398,415766
0.412,0.393,415774
0.549,0.393,415782
0.627,0.393,415791
0.667,0.393,415804
0.529,0.393,415812
0.608,0.393,415821
0.608,0.393,415839
0.353,0.394,415847
0.451,0.399,415863
0.608,0.393,415871
0.784,0.393,415880
0.784,0.393,415898
0.431,0.393,415901
0.412,0.393,415910
0.471,0.393,415928
0.667,0.398,415936
0.059,0.399,415944
0.49,0.395,415952
0.098,0.393,415961
0.431,0.394,415987
0.529,0.393,416011
0.706,0.393,416029
0.686,0.393,416037
0.784,0.399,416045
0.706,0.399,416053
0.784,0.399,416088
0.706,0.393,416100
0.431,0.393,416134
0.647,0.393,416142
0.765,0.393,416151
0.49,0.393,416169
0.353,0.393,416177
0.078,0.393,416185
0.686,0.399,416193
0.765,0.393,416207
0.686,0.394,416215
0.667,0.393,416223
0.608,0.393,416240
0.725,0.393,416258
0.569,0.393,416266
0.784,0.399,416274
0.784,0.393,416282
0.843,0.399,416291
0.549,0.393,416304
0.529,0.393,416312
0.784,0.393,416321
0.667,0.393,416339
0.784,0.399,416347
0.706,0.393,416355
0.804,0.399,416363
0.784,0.393,416371
0.353,0.398,416380
0.059,0.393,416398
0.667,0.393,416401
0.529,0.394,416410
0.51,0.395,416428
0.627,0.393,416452
0.765,0.393,416461
0.608,0.393,416479
0.824,0.399,416487
0.353,0.395,416495
0.549,0.393,416517
0.804,0.393,416525
0.412,0.394,416576
0.314,0.394,2008
0.235,0.399,2008
0.275,0.394,2008
0.275,0.394,2008
0.275,0.395,2008
0.275,0.395,2008
0.294,0.397,2008
0.255,0.394,2008
0.294,0.397,2008
0.235,0.396,2008
0.255,0.419,2008
0.255,0.397,2008
0.275,0.394,2008
0.353,0.393,2008
0.235,0.396,2008
0.333,0.396,2008
0.294,0.393,2008
0.118,0.394,2008
0.275,0.396,2008
0.314,0.394,2008
0.294,0.396,2008
0.431,0.398,2008
0.373,0.394,2008
0.333,0.393,2008
0.333,0.396,2008
0.373,0.395,2008
0.373,0.393,2008
0.412,0.396,2008
0.373,0.396,2008
0.294,0.398,2008
0.235,0.394,2008
0.294,0.395,2008
0.235,0.393,2008
0.275,0.397,2008
0.275,0.394,2008
0.294,0.396,2008
0.549,0.393,2008
0.294,0.394,2008
0.255,0.394,2008
0.235,0.393,2008
0.333,0.394,2008
0.353,0.396,2008
0.275,0.395,2008
0.471,0.393,2008
0.49,0.396,2008
0.137,0.396,2008
0.353,0.395,2008
0.216,0.394,2008
0.333,0.395,2008
0.373,0.396,2008
0.255,0.396,2008
0.451,0.393,2008
0.333,0.396,2008
0.216,0.394,2008
0.314,0.396,2008
0.392,0.396,2008
0.314,0.394,2008
0.314,0.397,2008
0.196,0.396,2008
0.235,0.393,2008
0.294,0.398,2008
0.373,0.395,2008
0.255,0.395,2008
0.471,0.393,2008
0.373,0.395,2008
0.49,0.397,2008
0.255,0.395,2008
0.196,0.395,2008
0.255,0.393,2008
0.196,0.395,2008
0.431,0.393,2008
0.333,0.393,2008
0.373,0.396,2008
0.353,0.396,2008
0.216,0.398,2008
0.314,0.395,2008
0.235,0.395,2008
0.333,0.393,2008
0.314,0.395,2008
0.275,0.396,2008
0.294,0.397,2008
0.118,0.393,2008
0.333,0.395,2008
0.333,0.396,2008
0.275,0.394,2008
0.255,0.396,2008
0.373,0.397,2008
0.51,0.394,2008
0.333,0.394,2008
0.235,0.396,2008
0.216,0.395,2008
0.333,0.395,2008
0.314,0.395,2008
0.176,0.395,2008
0.373,0.394,2008
0.314,0.394,2008
0.333,0.395,2008
0.294,0.397,2008
0.216,0.395,2008
0.275,0.396,2008
0.51,0.393,2008
0.451,0.394,2008
0.196,0.395,2008
0.353,0.395,2008
0.49,0.393,2008
0.373,0.396,2008
0.373,0.394,2008
0.216,0.395,2008
0.49,0.393,2008
0.216,0.395,2008
0.314,0.396,2008
0.294,0.394,2008
0.235,0.394,2008
0.353,0.395,2008
0.392,0.394,2008
0.275,0.396,2008
0.118,0.393,2008
0.49,0.395,2008
0.431,0.393,2008
0.51,0.393,2008
0.353,0.397,2008
0.314,0.393,2008
0.431,0.393,2008
0.333,0.394,2008
0.314,0.395,2008
0.275,0.396,2008
0.275,0.393,2008
0.275,0.393,2008
0.314,0.396,2008
0.196,0.397,2008
0.51,0.393,2008
0.216,0.397,2008
0.353,0.393,2008
0.49,0.393,2008
0.373,0.395,2008
0.392,0.395,2008
0.235,0.397,2008
0.235,0.395,2008
0.294,0.395,2008
0.333,0.397,2008
0.294,0.398,2008
0.255,0.393,2008
0.294,0.394,2008
0.314,0.394,2008
0.255,0.395,2008
0.373,0.394,2008
0.392,0.395,2008
0.255,0.397,2008
0.373,0.396,2008
0.51,0.393,2008
0.216,0.396,2008
0.353,0.397,2008
0.373,0.393,2008
0.275,0.397,2008
0.235,0.398,2008
0.333,0.396,2008
0.216,0.395,2008
0.118,0.394,2008
0.412,0.393,2008
0.353,0.394,2008
0.353,0.395,2008
0.373,0.395,2008
0.471,0.393,2008
0.314,0.394,2008
0.431,0.395,2008
0.216,0.395,2008
0.294,0.395,2008
0.255,0.397,2008
0.471,0.394,2008
0.314,0.395,2008
0.333,0.394,2008
0.255,0.393,2008
0.275,0.395,2008
0.392,0.394,2008
0.235,0.396,2008
0.333,0.394,2008
0.412,0.395,2008
0.373,0.393,2008
0.118,0.394,2008
0.255,0.397,2008
0.373,0.395,2008
0.333,0.396,2008
0.333,0.396,2008
0.255,0.397,2008
0.314,0.395,2008
0.314,0.393,2008
0.314,0.393,2008
0.353,0.395,2008
0.294,0.394,2008
0.392,0.396,2008
0.294,0.394,2008
0.412,0.395,2008
0.333,0.394,2008
0.588,0.395,2008
0.275,0.397,2008
0.431,0.393,2008
0.118,0.393,2008
0.118,0.395,2008
0.255,0.394,2008
0.118,0.398,2008
0.392,0.396,2008
0.196,0.395,2008
0.176,0.397,2008
0.451,0.396,2008
0.451,0.393,2008
0.333,0.394,2008
0.294,0.393,2008
0.275,0.396,2008
0.608,0.393,2008
0.255,0.397,2008
0.392,0.395,2008
0.392,0.398,2008
0.353,0.396,2008
0.333,0.396,2008
0.392,0.395,2008
0.255,0.393,2008
0.314,0.395,2008
0.373,0.396,2008
0.667,0.394,2008
0.118,0.392,2008
0.275,0.394,2008
0.451,0.395,2008
0.216,0.396,2008
0.373,0.395,2008
0.392,0.394,2008
0.314,0.395,2008
0.255,0.397,2008
0.294,0.398,2008
0.353,0.394,2008
0.549,0.393,2008
0.294,0.393,2008
0.353,0.396,2008
0.471,0.396,2008
0.275,0.395,2008
0.216,0.397,2008
0.255,0.396,2008
0.353,0.396,2008
0.353,0.393,2008
0.314,0.396,2008
0.314,0.393,2008
0.373,0.397,2008
0.294,0.396,2008
0.373,0.394,2008
0.314,0.396,2008
0.51,0.393,2008
0.392,0.393,2008
0.627,0.393,2008
0.235,0.395,2008
0.275,0.396,2008
0.314,0.394,2008
0.235,0.396,2008
0.549,0.393,2008
0.216,0.396,2008
0.549,0.393,2008
0.314,0.394,2008
0.431,0.397,2008
0.353,0.396,2008
0.373,0.394,2008
0.176,0.396,2008
0.392,0.396,2008
0.333,0.395,2008
0.235,0.395,2008
0.314,0.395,2008
0.314,0.394,2008
0.431,0.396,2008
0.314,0.397,2008
0.275,0.396,2008
0.294,0.395,2008
0.353,0.393,2008
0.294,0.396,2008
0.196,0.396,2008
0.49,0.393,2008
0.294,0.395,2008
0.118,0.393,2008
0.373,0.394,2008
0.333,0.394,2008
0.294,0.396,2008
0.118,0.395,2008
0.294,0.394,2008
0.333,0.395,2008
0.294,0.396,2008
0.314,0.397,2008
0.353,0.395,2008
0.294,0.396,2008
0.333,0.395,2008
0.333,0.394,2008
0.333,0.396,2008
0.314,0.396,2008
0.353,0.396,2008
0.471,0.396,2008
0.235,0.397,2008
0.314,0.393,2008
0.294,0.396,2008
0.588,0.393,2008
0.314,0.397,2008
0.333,0.395,2008
0.216,0.396,2008
0.333,0.393,2008
0.333,0.396,2008
0.294,0.394,2008
0.294,0.396,2008
0.216,0.396,2008
0.333,0.395,2008
0.118,0.393,2008
0.333,0.395,2008
0.392,0.397,2008
0.118,0.398,2008
0.353,0.393,2008
0.412,0.396,2008
0.294,0.394,2008
0.745,0.393,2008
0.294,0.394,2008
0.255,0.397,2008
0.392,0.397,2008
0.353,0.393,2008
0.275,0.398,2008
0.431,0.396,2008
0.294,0.397,2008
0.333,0.393,2008
0.412,0.393,2008
0.196,0.395,2008
0.412,0.394,2008
0.255,0.397,2008
0.176,0.397,2008
0.275,0.394,2008
0.216,0.394,2008
0.314,0.398,2008
0.275,0.395,2008
0.294,0.393,2008
0.353,0.396,2008
0.373,0.395,2008
0.588,0.393,2008
0.353,0.395,2008
0.275,0.394,2008
0.451,0.393,2008
0.275,0.395,2008
0.431,0.395,2008
0.471,0.394,2008
0.314,0.396,2008
0.314,0.397,2008
0.314,0.395,2008
0.333,0.395,2008
0.608,0.393,2008
0.275,0.396,2008
0.431,0.394,2008
0.216,0.396,2008
0.333,0.396,2008
0.373,0.396,2008
0.216,0.396,2008
0.118,0.396,2008
0.275,0.397,2008
0.353,0.393,2008
0.392,0.395,2008
0.451,0.394,2008
0.235,0.396,2008
0.373,0.395,2008
0.235,0.396,2008
0.118,0.393,2008
0.216,0.398,2008
0.451,0.393,2008
0.451,0.393,2008
0.255,0.396,2008
0.353,0.396,2008
0.275,0.394,2008
0.118,0.393,2008
0.157,0.397,2008
0.431,0.394,2008
0.294,0.394,2008
0.118,0.393,2008
0.157,0.396,2008
0.431,0.393,2008
0.373,0.394,2008
0.275,0.393,2008
0.392,0.393,2008
0.471,0.393,2008
0.118,0.398,2008
0.294,0.396,2008
0.275,0.394,2008
0.333,0.397,2008
0.373,0.396,2008
0.49,0.393,2008
0.275,0.395,2008
0.451,0.394,2008
0.51,0.393,2008
0.118,0.394,2008
0.333,0.394,2008
0.451,0.393,2008
0.294,0.393,2008
0.373,0.397,2008
0.255,0.395,2008
0.451,0.396,2008
0.529,0.393,2008
0.353,0.394,2008
0.412,0.393,2008
0.451,0.393,2008
0.373,0.395,2008
0.314,0.394,2008
0.412,0.393,2008
0.275,0.394,2008
0.196,0.393,2008
0.314,0.394,2008
0.49,0.398,2008
0.196,0.396,2008
0.333,0.394,2008
0.294,0.394,2008
0.412,0.398,2008
0.275,0.393,2008
0.373,0.394,2008
0.51,0.394,2008
0.373,0.396,2008
0.373,0.395,2008
0.431,0.396,2008
0.216,0.398,2008
0.275,0.397,2008
0.314,0.398,2008
0.157,0.394,2008
0.353,0.395,2008
0.216,0.397,2008
0.392,0.393,2008
0.216,0.396,2008
0.314,0.393,2008
0.118,0.395,2008
0.412,0.393,2008
0.353,0.396,2008
0.255,0.398,2008
0.412,0.394,2008
0.294,0.396,2008
0.412,0.393,2008
0.333,0.395,2008
0.412,0.396,2008
0.471,0.393,2008
0.353,0.397,2008
0.529,0.393,2008
0.314,0.393,2008
0.235,0.397,2008
0.49,0.396,2008
0.118,0.395,2008
0.392,0.394,2008
0.353,0.395,2008
0.392,0.394,2008
0.608,0.393,2008
0.294,0.397,2008
0.314,0.395,2008
0.235,0.395,2008
0.275,0.395,2008
0.196,0.396,2008
0.353,0.397,2008
0.294,0.397,2008
0.118,0.393,2008
0.255,0.394,2008
0.314,0.393,2008
0.373,0.396,2008
0.294,0.397,2008
0.333,0.393,2008
0.216,0.394,2008
0.353,0.398,2008
