ops,ano,falt_total,falt_cont,falt_ind,falt_ind_modelo,cols_total,cols_cont,cols_ind,cols_ind_modelo,perc_total,perc_cont,perc_ind,perc_ind_modelo
340219.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
350842.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
364916.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
365246.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
379697.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
400467.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
402851.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
402958.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
405302.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
406171.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
406414.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
407313.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
407704.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
408221.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
408646.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
409685.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
410667.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
410713.0,2001,43,22,21,20,96,51,45,43,0.4479166666666667,0.43137254901960786,0.4666666666666667,0.46511627906976744
