ops,anos_observados,falt_total_medio,falt_cont_medio,falt_ind_medio,falt_ind_modelo_medio
382442,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
404381,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
413674,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
413526,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
353647,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
383538,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
353515,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
383945,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
336076,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
335444,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
412376,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
412368,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
400246,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
391298,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
395340,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
400271,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
405922,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
392634,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
409103,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411540,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411515,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411469,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
343587,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
359751,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
345687,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
358568,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411272,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
358231,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
357341,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
316920,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411078,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411027,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
402346,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
402460,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
305600,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
305791,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411418,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
344249,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
323446,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411299,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
355011,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
356042,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
340472,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
340073,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
365718,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
401340,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
339695,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
325562,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
407852,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
407861,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
368644,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
367176,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
405400,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
401501,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
400947,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
403628,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
408158,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
364428,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
364801,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
401773,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
403571,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
408123,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
340596,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
405418,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
408239,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
360490,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
408310,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
361780,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
405965,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
401242,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
374903,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
314692,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411949,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
313220,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
407607,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
400297,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
397865,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
399442,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
400114,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
404390,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
404497,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
404187,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
303020,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
303089,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
301973,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
405230,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
405124,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
339768,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
340961,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
403709,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
412023,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
337706,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
400734,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
307815,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
314561,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
413101,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411876,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
413135,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
325856,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
326054,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
407909,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
411914,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
326348,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
338591,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
337226,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
412112,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
412945,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
407208,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
308684,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
406350,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
400661,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
414344,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
327115,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
406244,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
404519,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
404608,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
370762,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
337056,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
407500,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
338150,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
406571,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
333034,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
329851,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
330272,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
412660,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
370584,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
309214,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
310018,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
410098,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
351881,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
413542,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
410284,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
332372,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
300683,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
300292,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
406503,1,0.3473684210526316,0.5294117647058824,0.13636363636363635,0.11627906976744186
339920,2,0.3469515372589891,0.45098039215686275,0.22818181818181818,0.22093023255813954
401803,2,0.3469515372589891,0.45098039215686275,0.22818181818181818,0.22093023255813954
415367,1,0.3465346534653465,0.37254901960784315,0.32,0.32558139534883723
414760.0,1,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414930.0,1,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414778.0,1,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414905.0,1,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
415014.0,1,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
414794.0,1,0.3465346534653465,0.39215686274509803,0.3,0.3023255813953488
415251,3,0.3463896256999705,0.4705882352941176,0.16350210970464135,0.19069767441860463
304590,5,0.3461379688157284,0.30588235294117644,0.37125508247027234,0.4228571428571429
411655,2,0.34609800362976406,0.5294117647058824,0.10984848484848483,0.0867109634551495
340103,2,0.3454930429522081,0.303921568627451,0.393939393939394,0.37740863787375417
386596,5,0.34546879845041606,0.3647058823529412,0.32343229766014575,0.31614617940199335
402893,5,0.34536817132781267,0.4666666666666667,0.19080603503388313,0.17740863787375416
407887,5,0.3451730726611681,0.3764705882352941,0.3075770361846311,0.3174750830564784
413488,5,0.34499692912192237,0.4117647058823529,0.24725278097429998,0.2647176079734219
414948,2,0.3448275862068966,0.5294117647058824,0.08333333333333333,0.05714285714285714
416614,1,0.3448275862068966,0.5294117647058824,0.08333333333333333,0.05714285714285714
406171,2,0.34481500781657115,0.45098039215686275,0.23045454545454544,0.20930232558139536
407089.0,3,0.3447469746974698,0.42483660130718953,0.2577777777777778,0.2558139534883721
386219.0,3,0.3445750825082508,0.42483660130718953,0.25703703703703706,0.2558139534883721
409758.0,3,0.3445750825082508,0.42483660130718953,0.25703703703703706,0.2558139534883721
392634.0,3,0.3445750825082508,0.42483660130718953,0.257037037037037,0.2558139534883721
400386.0,3,0.3445750825082508,0.42483660130718953,0.25703703703703706,0.2558139534883721
411566.0,3,0.3445750825082508,0.42483660130718953,0.25703703703703706,0.2558139534883721
354805.0,3,0.3445750825082508,0.42483660130718953,0.25703703703703706,0.2558139534883721
412813.0,3,0.3445750825082508,0.42483660130718953,0.25703703703703706,0.2558139534883721
353647.0,3,0.3445750825082508,0.42483660130718953,0.25703703703703706,0.2558139534883721
415308,3,0.343628845643185,0.392156862745098,0.27862165963431784,0.306312292358804
324205,2,0.34200104220948413,0.45098039215686275,0.21818181818181817,0.20930232558139533
376493,2,0.34200104220948413,0.45098039215686275,0.21818181818181817,0.20930232558139533
392154,2,0.34200104220948413,0.45098039215686275,0.21818181818181817,0.20930232558139533
321109,2,0.34200104220948413,0.45098039215686275,0.21818181818181817,0.20930232558139533
414557.0,2,0.34158415841584155,0.4215686274509804,0.26,0.2558139534883721
405752.0,2,0.3414810231023102,0.4411764705882353,0.23777777777777778,0.22093023255813954
402982.0,3,0.34106848184818483,0.42483660130718953,0.257037037037037,0.24031007751937983
413054.0,3,0.34072469746974693,0.42483660130718953,0.25555555555555554,0.24031007751937983
404039,5,0.3399834223265968,0.35686274509803917,0.31343229766014574,0.31122923588039864
382639,4,0.3399148263283679,0.4166666666666667,0.23075757575757574,0.22624584717607973
412007,2,0.3398645127670662,0.45098039215686275,0.22045454545454546,0.19767441860465118
413917,2,0.3398645127670662,0.45098039215686275,0.22045454545454546,0.19767441860465118
403261.0,3,0.33969334433443343,0.42483660130718953,0.2511111111111111,0.24031007751937983
358312.0,3,0.33969334433443343,0.42483660130718953,0.2511111111111111,0.24031007751937983
416304,2,0.3390804597701149,0.5196078431372549,0.08333333333333333,0.05714285714285714
407887.0,3,0.33814631463146316,0.42483660130718953,0.24444444444444444,0.24031007751937983
362735.0,3,0.33814631463146316,0.42483660130718953,0.24444444444444444,0.24031007751937983
406414,5,0.3380861863933148,0.4235294117647059,0.2280649533307761,0.2192691029900332
413232,5,0.33734825416089004,0.4862745098039215,0.14788313514895793,0.13554817275747508
414638.0,2,0.3366336633663366,0.4215686274509804,0.25,0.2441860465116279
414841,2,0.3364060543985433,0.5196078431372548,0.10166666666666666,0.07508305647840531
410047.0,3,0.33639301430143015,0.42483660130718953,0.24444444444444444,0.23255813953488372
310891.0,3,0.33639301430143015,0.42483660130718953,0.24444444444444444,0.23255813953488372
400408.0,2,0.3362726897689769,0.4411764705882353,0.22666666666666666,0.20930232558139536
405523.0,2,0.3362726897689769,0.4411764705882353,0.22666666666666666,0.20930232558139536
415821,3,0.3348659003831418,0.41830065359477125,0.21565869667135487,0.23410852713178296
300870.0,3,0.3346740924092409,0.42483660130718953,0.23703703703703702,0.2325581395348837
361721.0,3,0.3346740924092409,0.42483660130718953,0.23703703703703702,0.2325581395348837
302902.0,3,0.3346740924092409,0.42483660130718953,0.23703703703703702,0.2325581395348837
322903.0,3,0.3346740924092409,0.42483660130718953,0.23703703703703702,0.2325581395348837
346306.0,3,0.3346740924092409,0.42483660130718953,0.23703703703703702,0.2325581395348837
324205.0,3,0.3346740924092409,0.42483660130718953,0.23703703703703702,0.2325581395348837
407704,5,0.33424887428014055,0.4235294117647059,0.21997775220560029,0.20890365448504983
353264,3,0.33418027828191166,0.5098039215686274,0.101010101010101,0.07685492801771872
413810.0,3,0.3341240374037404,0.42483660130718953,0.24222222222222223,0.22480620155038758
413283,5,0.33396615998330254,0.4431372549019608,0.19179593402378212,0.18564784053156144
405515,3,0.3337796127790917,0.36601307189542487,0.28767548906789414,0.34108527131782945
402095,4,0.3335986774721029,0.4607843137254902,0.16575757575757574,0.15066445182724253
312363,5,0.333485232370787,0.38823529411764707,0.26212249073008564,0.27069767441860465
51,2,0.3333333333333333,0.4215686274509804,0.20833333333333331,0.18571428571428572
300870,5,0.33312225596425343,0.38823529411764707,0.26666794527554016,0.2756146179401993
415171,4,0.33210125005241,0.27941176470588236,0.3991919191919192,0.3920265780730897
404527,5,0.33181227881269215,0.4588235294117647,0.16747807185781868,0.16345514950166112
414727.0,2,0.33168316831683164,0.4215686274509804,0.24,0.23255813953488372
412015,5,0.3312603685330141,0.3843137254901961,0.2528891446106636,0.2693687707641196
415596,3,0.33109342764515176,0.43790849673202614,0.16690107829348336,0.20442967884828347
415626,3,0.3310344827586207,0.34640522875816987,0.30825128926394746,0.32934662236987816
414115.0,3,0.3308237073707371,0.42483660130718953,0.23555555555555555,0.2170542635658915
406171.0,3,0.3308237073707371,0.42483660130718953,0.23555555555555555,0.2170542635658915
413747.0,3,0.3308237073707371,0.42483660130718953,0.23555555555555555,0.2170542635658915
402362,5,0.3304825448341288,0.4588235294117647,0.1745838128116609,0.1548172757475083
307319,3,0.32994555353901994,0.35294117647058826,0.2904040404040404,0.2706533776301218
411710,3,0.32985395705562465,0.36601307189542487,0.27828154967395474,0.3333333333333333
346306,3,0.32985395705562465,0.36601307189542487,0.27828154967395474,0.3333333333333333
367826,3,0.32960676634465064,0.36601307189542487,0.3043843498273878,0.29457364341085274
363413,2,0.32885662431941926,0.5,0.10984848484848483,0.0867109634551495
303089.0,2,0.3287438118811881,0.4411764705882353,0.20555555555555555,0.19767441860465115
412791,5,0.3283772816762341,0.4313725490196078,0.20892724715509522,0.19016611295681063
402214,4,0.3278515510353213,0.45098039215686275,0.16575757575757574,0.15066445182724253
344818,5,0.3278207178528826,0.4352941176470589,0.20690704513489325,0.18830564784053155
410951,5,0.3278207178528826,0.4745098039215686,0.1513514895793377,0.1311627906976744
416428,2,0.3275862068965517,0.4019607843137255,0.2222222222222222,0.2
415812,2,0.3275862068965517,0.4803921568627451,0.1111111111111111,0.08571428571428572
414701.0,2,0.32673267326732675,0.4215686274509804,0.22999999999999998,0.22093023255813954
367877,3,0.3261141359144989,0.34640522875817,0.2904040404040404,0.2706533776301218
368920,4,0.32524452989763586,0.27450980392156865,0.3797474747474748,0.3787375415282392
405302.0,3,0.3242230473047305,0.42483660130718953,0.22222222222222224,0.20155038759689922
413437.0,3,0.3242230473047305,0.42483660130718953,0.22222222222222224,0.20155038759689922
413933.0,3,0.3242230473047305,0.42483660130718953,0.22222222222222224,0.20155038759689922
412945.0,3,0.3242230473047305,0.42483660130718953,0.22222222222222224,0.20155038759689922
350842.0,3,0.3242230473047305,0.42483660130718953,0.22222222222222224,0.20155038759689922
413763.0,3,0.3242230473047305,0.42483660130718953,0.22222222222222224,0.20155038759689922
410276.0,3,0.3238792629262926,0.42483660130718953,0.22074074074074077,0.20155038759689922
403369,3,0.3237423337475448,0.36601307189542487,0.29349827387802074,0.27906976744186046
411817,3,0.3237423337475448,0.36601307189542487,0.29349827387802074,0.27906976744186046
413895.0,3,0.32370737073707373,0.42483660130718953,0.22,0.20155038759689922
415499,3,0.32337164750957853,0.4444444444444444,0.15084388185654007,0.16744186046511625
415871,3,0.32337164750957853,0.4444444444444444,0.15084388185654007,0.16744186046511625
404527.0,3,0.3233635863586359,0.42483660130718953,0.21851851851851853,0.20155038759689922
339440,3,0.323253296989618,0.36601307189542487,0.2649482163406214,0.31782945736434104
332054.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
330493.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
413542.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
342564.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
317837.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
407861.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
406791.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
407135.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
400343.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
308129.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
332119.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
413151.0,1,0.3229166666666667,0.43137254901960786,0.2,0.18604651162790697
304212,3,0.32268602540834845,0.48366013071895425,0.11026936026936025,0.08637873754152825
374326,5,0.3225121579587807,0.25882352941176473,0.37925508247027234,0.43215946843853825
338648,3,0.32228271828997784,0.3398692810457516,0.2904040404040404,0.2706533776301218
413054,3,0.3221616493633169,0.36601307189542487,0.26562332182585346,0.31007751937984496
315770.0,3,0.3219884488448845,0.42483660130718953,0.21259259259259258,0.20155038759689922
415952,2,0.3218390804597701,0.48039215686274506,0.09722222222222221,0.07142857142857142
415928,2,0.3218390804597701,0.48039215686274506,0.09722222222222221,0.07142857142857142
403849.0,3,0.3214727722772277,0.42483660130718953,0.21037037037037035,0.20155038759689922
404918,4,0.32039295720721034,0.39215686274509803,0.24095703874184887,0.22358803986710965
413488.0,3,0.3202351485148515,0.42483660130718953,0.21259259259259258,0.1937984496124031
403385.0,3,0.31989136413641367,0.42483660130718953,0.2111111111111111,0.1937984496124031
409219,3,0.3188546077838274,0.4705882352941177,0.11952861952861953,0.09590254706533775
312304,5,0.3185517619191767,0.25882352941176473,0.37125508247027234,0.4228571428571429
407496.0,3,0.31834433443344334,0.42483660130718953,0.20444444444444443,0.19379844961240308
412023.0,3,0.31834433443344334,0.42483660130718953,0.20444444444444443,0.19379844961240308
319368,5,0.3181028377862217,0.4588235294117647,0.14323667050249328,0.12518272425249172
402419,3,0.31760275846096403,0.4901960784313726,0.10656565656565657,0.08106312292358804
358240.0,3,0.31727860286028603,0.42483660130718953,0.2074074074074074,0.18604651162790697
412899.0,3,0.31727860286028603,0.42483660130718953,0.2074074074074074,0.18604651162790697
414468.0,2,0.31683168316831684,0.4215686274509804,0.21,0.19767441860465115
414735.0,2,0.31683168316831684,0.4215686274509804,0.21000000000000002,0.19767441860465118
414654.0,2,0.31683168316831684,0.4215686274509804,0.21000000000000002,0.19767441860465118
414620.0,2,0.31683168316831684,0.4215686274509804,0.21,0.19767441860465115
349283,5,0.31649489561548644,0.34509803921568627,0.2576187188339087,0.306578073089701
403814,5,0.316084480708297,0.403921568627451,0.20943229766014576,0.19029900332225913
414204,5,0.3158039872115091,0.4470588235294118,0.15434778161360438,0.13661129568106314
409219.0,3,0.31504400440044006,0.42483660130718953,0.19777777777777775,0.18604651162790697
406741,3,0.31476196202616213,0.36601307189542487,0.25653241273494437,0.2868217054263566
413968,3,0.3146198830409357,0.32026143790849676,0.2996632996632997,0.28017718715393136
390372,3,0.3146198830409357,0.32679738562091504,0.2904040404040404,0.2706533776301218
412252.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
414069.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
310361.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
407186.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
371106.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
349755.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
347302.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
408379.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
413879.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
351563.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
413429.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
413518.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
413755.0,3,0.3138063806380638,0.42483660130718953,0.20000000000000004,0.17829457364341084
405973.0,3,0.31346259625962597,0.42483660130718953,0.19851851851851854,0.17829457364341086
402362.0,3,0.31346259625962597,0.42483660130718953,0.19851851851851854,0.17829457364341086
407941.0,3,0.3132907040704071,0.42483660130718953,0.19777777777777775,0.17829457364341086
402893.0,3,0.3132907040704071,0.42483660130718953,0.19777777777777775,0.17829457364341086
413241,5,0.31293389341726296,0.38823529411764707,0.21725047947832757,0.20890365448504983
333735,3,0.3129113721088708,0.36601307189542487,0.25704257767548905,0.2713178294573643
327328,5,0.3128212868753021,0.45098039215686275,0.13979593402378213,0.12518272425249172
402346.0,1,0.3125,0.43137254901960786,0.17777777777777778,0.16279069767441862
405418.0,1,0.3125,0.43137254901960786,0.17777777777777778,0.16279069767441862
410942.0,1,0.3125,0.43137254901960786,0.17777777777777778,0.16279069767441862
412651.0,1,0.3125,0.43137254901960786,0.17777777777777778,0.16279069767441862
411418.0,1,0.3125,0.43137254901960786,0.17777777777777778,0.16279069767441862
328901,3,0.312260659264307,0.36601307189542487,0.24562332182585345,0.2868217054263566
415383,4,0.3119210196881757,0.37254901960784315,0.2278551336146273,0.24269102990033223
414697.0,2,0.3118811881188119,0.4215686274509804,0.2,0.18604651162790697
414662.0,2,0.3118811881188119,0.4215686274509804,0.2,0.18604651162790697
414476.0,2,0.3118811881188119,0.4215686274509804,0.2,0.18604651162790697
407909.0,3,0.3117436743674367,0.42483660130718953,0.19111111111111112,0.17829457364341086
339920.0,3,0.31157178217821785,0.42483660130718953,0.19037037037037038,0.17829457364341086
401781.0,3,0.31157178217821785,0.42483660130718953,0.19037037037037038,0.17829457364341084
302694.0,3,0.31157178217821785,0.42483660130718953,0.19037037037037038,0.17829457364341086
411264.0,3,0.31157178217821785,0.42483660130718953,0.19037037037037038,0.17829457364341084
343331,3,0.3107884654164146,0.32026143790849676,0.2904040404040404,0.2706533776301218
337781,5,0.3106920556637543,0.3686274509803921,0.23018948983505946,0.24146179401993356
413194,5,0.31052243630058946,0.4470588235294118,0.13979593402378213,0.12518272425249172
369233.0,3,0.3103341584158416,0.42483660130718953,0.19259259259259257,0.17054263565891473
402770.0,3,0.3103341584158416,0.42483660130718953,0.19259259259259257,0.17054263565891473
412759.0,3,0.31016226622662263,0.42483660130718953,0.19185185185185186,0.17054263565891473
406848.0,3,0.31016226622662263,0.42483660130718953,0.19185185185185186,0.17054263565891473
413186.0,3,0.30999037403740376,0.42483660130718953,0.1911111111111111,0.17054263565891473
414204.0,3,0.30999037403740376,0.42483660130718953,0.1911111111111111,0.17054263565891473
412384.0,3,0.30999037403740376,0.42483660130718953,0.1911111111111111,0.17054263565891473
306428.0,3,0.30999037403740376,0.42483660130718953,0.1911111111111111,0.17054263565891473
346942.0,3,0.30999037403740376,0.42483660130718953,0.1911111111111111,0.17054263565891473
413071,5,0.30995109171673835,0.27450980392156865,0.3518174146528577,0.3783388704318937
411281,5,0.30942991325518143,0.4431372549019608,0.1513514895793377,0.1311627906976744
348864,5,0.30942991325518143,0.43921568627450985,0.15690704513489323,0.13687707641196015
324671.0,3,0.3089590209020902,0.42483660130718953,0.18666666666666668,0.17054263565891473
